sg_uf,nm_ue,ds_cargo,ds_sit_tot_turno,ds_genero,ds_cor_raca,ds_grau_instrucao,nr_cpf,ds_ocupacao,sg_partido
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO INCOMPLETO,-4,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,PODE
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,PODE
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,CANTOR E COMPOSITOR,PODE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PODE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,POLICIAL MILITAR,PODE
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PODE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,AGENTE DE SAÚDE E SANITARISTA,PODE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,ADVOGADO,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,-4,MECÂNICO DE MANUTENÇÃO,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,TÉCNICO DE LABORATÓRIO E RAIOS X,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,MÚSICO,MOBILIZA
BA,Salvador,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,PSDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSDB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,PSDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,COMERCIANTE,PSDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PSDB
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PP
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PP
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,-4,OUTROS,PMB
BA,Salvador,VEREADOR,#NULO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,PSB
BA,Salvador,VEREADOR,#NULO,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,DONA DE CASA,NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,POLICIAL MILITAR,SOLIDARIEDADE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,SOLIDARIEDADE
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,ADMINISTRADOR,PRD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PRD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,MÉDICO,PRD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PRD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PRD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,DETETIVE PARTICULAR,PRD
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PRD
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,AGENTE ADMINISTRATIVO,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,POLICIAL MILITAR,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,POLICIAL CIVIL,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,PDT
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,PDT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO INCOMPLETO,-4,MECÂNICO DE MANUTENÇÃO,PDT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,COMERCIANTE,PDT
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,PDT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,TAXISTA,PDT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,MDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MDB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ENGENHEIRO,MDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,COMERCIANTE,MDB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MDB
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,-4,COZINHEIRO,PRTB
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PRTB
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,AGENTE ADMINISTRATIVO,PRTB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,PV
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,ENFERMEIRO,PT
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,ASSISTENTE SOCIAL,PC do B
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PT
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PV
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PC do B
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,DC
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,DC
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,DC
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,DC
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,OUTROS,DC
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ENGENHEIRO,PSB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PSB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,-4,OUTROS,PSB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,DONA DE CASA,PSOL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PSOL
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,CABELEIREIRO E BARBEIRO,REDE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,VIGILANTE,REDE
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,FARMACÊUTICO,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,AGENTE DE SAÚDE E SANITARISTA,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,PSD
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PSD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PSD
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,"TRABALHADOR DOS SERVIÇOS DE CONTABILIDADE, DE CAIXA E ASSEMELHADOS",NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,ADMINISTRADOR,NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,NOVO
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,ESTETICISTA,REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,ADMINISTRADOR,REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,REPUBLICANOS
BA,Salvador,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,REPUBLICANOS
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,AVANTE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,AVANTE
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,AVANTE
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),AVANTE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,PMB
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR INCOMPLETO,-4,CABELEIREIRO E BARBEIRO,PMB
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,PMB
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA PARTICULAR,PMB
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,MILITAR REFORMADO,PMB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PODE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PODE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ENGENHEIRO,PODE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PODE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,-4,ADMINISTRADOR,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,BANCÁRIO E ECONOMIÁRIO,MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",MOBILIZA
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MOBILIZA
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,MILITAR REFORMADO,PSDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA PARTICULAR,PSDB
BA,Salvador,VICE-PREFEITO,NÃO ELEITO,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PCB
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,OUTROS,SOLIDARIEDADE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,DC
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,AGENTE ADMINISTRATIVO,PRTB
BA,Salvador,VEREADOR,#NULO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,PRTB
BA,Salvador,VEREADOR,#NULO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NOVO
BA,Salvador,VEREADOR,#NULO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,FARMACÊUTICO,NOVO
BA,Salvador,VEREADOR,#NULO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,COMERCIANTE,AVANTE
BA,Salvador,VEREADOR,#NULO,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,AVANTE
BA,Salvador,VEREADOR,#NULO,MASCULINO,PRETA,ENSINO MÉDIO INCOMPLETO,-4,COMERCIANTE,AVANTE
BA,Salvador,VEREADOR,#NULO,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,COMERCIANTE,AVANTE
BA,Salvador,VEREADOR,#NULO,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,MOTOBOY,PMB
BA,Salvador,PREFEITO,ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PREFEITO,UNIÃO
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,SOLIDARIEDADE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,SOLIDARIEDADE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,SOLIDARIEDADE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,SOLIDARIEDADE
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,SOLIDARIEDADE
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,TÉCNICO DE LABORATÓRIO E RAIOS X,PRD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PRD
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,COMERCIANTE,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,PUBLICITÁRIO,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,RECEPCIONISTA,UNIÃO
BA,Salvador,VEREADOR,ELEITO POR MÉDIA,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,UNIÃO
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO SUPERIOR,PDT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PDT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,PDT
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PDT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),MDB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,ELETRICISTA E ASSEMELHADOS,MDB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,MDB
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,COMERCIANTE,PRTB
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,BIOMÉDICO,PRTB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,OUTROS,PT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,PT
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,COBRADOR DE TRANSPORTE COLETIVO,PC do B
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,PP
BA,Salvador,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,COMERCIANTE,DC
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,DC
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,DC
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,DC
BA,Salvador,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,VEREADOR,DC
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,DC
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,DC
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,PSB
BA,Salvador,VEREADOR,ELEITO POR QP,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,VEREADOR,PSB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,COMERCIÁRIO,PSB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,EMPRESÁRIO,PSB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,SECURITÁRIO,PSB
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PSB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MÚSICO,PSB
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ELETRICISTA E ASSEMELHADOS,PSOL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,PSOL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,MOTORISTA PARTICULAR,PSOL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,AGENTE DE SAÚDE E SANITARISTA,REDE
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,DONA DE CASA,PSOL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,PL
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,PL
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,COMERCIANTE,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,MILITAR REFORMADO,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,MOTORISTA PARTICULAR,PL
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,PSD
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,MASSAGISTA,PSD
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,PSD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,PSD
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PSD
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,PSD
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,PEDAGOGO,NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PSICÓLOGO,NOVO
BA,Salvador,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,AGENTE ADMINISTRATIVO,NOVO
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,COMERCIANTE,REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,REPUBLICANOS
BA,Salvador,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,REPUBLICANOS
